VOC,JSC,FF,PCE,Electrolyte,Semiconductor,Active area,Dye loading,Co-adsorbent,Co-sensitizer,Has_Coadsorbent,Has_Cosensitizer
680.0,12.5,0.62,5.31,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) in acetonitrile","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,1 mM CDCA,-,1,0
680.0,12.5,0.62,5.31,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) dissolved in acetonitrile",TiO2 film (12 um),0.16,-,1 mM CDCA,-,1,0
570.0,10.29,0.67,3.94,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) in acetonitrile","TiO2 film (12 um thick, 5 um scattering layer)",0.16,386 nmol/cm2,-,-,0,0
570.0,10.29,0.67,3.94,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) dissolved in acetonitrile",TiO2 film (12 um),0.16,386 nmol/cm2,-,-,0,0
690.0,14.29,0.69,6.8,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) in acetonitrile","TiO2 film (12 um thick, 5 um scattering layer)",0.16,407 nmol/cm2,-,-,0,0
690.0,14.29,0.69,6.8,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) dissolved in acetonitrile",TiO2 film (12 um),0.16,407 nmol/cm2,-,-,0,0
660.0,12.2,0.68,5.44,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) in acetonitrile","TiO2 film (12 um thick, 5 um scattering layer)",0.16,471 nmol/cm2,-,-,0,0
660.0,12.2,0.68,5.44,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) dissolved in acetonitrile",TiO2 film (12 um),0.16,471 nmol/cm2,-,-,0,0
690.0,13.86,0.67,6.37,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) in acetonitrile","TiO2 film (12 um thick, 5 um scattering layer)",0.16,472 nmol/cm2,-,-,0,0
690.0,13.86,0.67,6.37,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) dissolved in acetonitrile",TiO2 film (12 um),0.16,472 nmol/cm2,-,-,0,0
650.0,11.75,0.64,4.86,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) in acetonitrile","TiO2 film (12 um thick, 5 um scattering layer)",0.16,218 nmol/cm2,-,-,0,0
650.0,11.75,0.64,4.86,"0.1 m lithium iodide (LiI), 0.05 m iodine (I2), 0.6 m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1 m guanidine thiocyanate (GuSCN) dissolved in acetonitrile",TiO2 film (12 um),0.16,218 nmol/cm2,-,-,0,0
673.0,12.76,0.62,5.31,iodide/triiodide,TiO2 film (16 um thick),0.16,-,1 mM CDCA,-,1,0
577.0,11.87,0.59,4.07,iodide/triiodide,TiO2 film (16 um thick),0.16,-,1 mM CDCA,-,1,0
642.0,14.79,0.57,5.42,iodide/triiodide,TiO2 film (16 um thick),0.16,-,1 mM CDCA,-,1,0
726.0,15.3,0.62,6.86,iodide/triiodide,TiO2 film (16 um thick),0.16,445 nmol/cm2,-,-,0,0
622.0,11.15,0.63,4.39,iodide/triiodide,TiO2 film (16 um thick),0.16,343 nmol/cm2,-,-,0,0
599.0,9.86,0.6,3.54,iodide/triiodide,TiO2 film (16 um thick),0.16,446 nmol/cm2,-,-,0,0
664.0,12.54,0.6,5.02,iodide/triiodide,TiO2 film (16 um thick),0.16,365 nmol/cm2,-,-,0,0
774.0,12.9,0.7,7.0,"1.0 M 1,3-dimethylimidazolium iodide, 0.03 M iodine, 0.1 M guanidinium thiocyanate, 0.5 M tert-butylpyridine, 0.05 M lithium iodide in acetonitrile-valeronitrile (85:15, v/v)",TiO2 film (8 um transparent layer with 5 mm scattering layer,0.159,-,-,-,0,0
691.0,15.2,0.7,7.4,"1.0 M 1,3-dimethylimidazolium iodide, 0.03 M iodine, 0.1 M guanidinium thiocyanate, 0.5 M tert-butylpyridine, 0.05 M lithium iodide in acetonitrile-valeronitrile (85:15, v/v)",TiO2 film (8 um transparent layer with 5 mm scattering layer,0.159,-,-,-,0,0
720.0,12.07,0.685,6.0,"0.6 M dimethylpropylimidazolium iodide (DMPII), 0.05 M I2 , 0.5 M TBP and 0.1 M LiI",TiO2 films (20 um thickness),0.23,-,-,-,0,0
694.0,10.84,0.724,5.4,"0.6 M dimethylpropylimidazolium iodide (DMPII), 0.05 M I2 , 0.5 M TBP and 0.1 M LiI",TiO2 films (20 um thickness),0.23,-,-,-,0,0
726.0,11.56,0.719,6.0,"0.6 M dimethylpropylimidazolium iodide (DMPII), 0.05 M I2 , 0.5 M TBP and 0.1 M LiI",TiO2 films (20 um thickness),0.23,-,-,-,0,0
645.0,9.19,0.725,4.3,"0.6 M dimethylpropylimidazolium iodide (DMPII), 0.05 M I2 , 0.5 M TBP and 0.1 M LiI",TiO2 films (20 um thickness),0.23,-,-,-,0,0
645.0,14.71,0.673,6.4,"0.6 M DMPII, 0.06 M LiI, 0.4 M TBP, 0.02 M I2 in dry acetonitrile",TiO2 films (10 um in thickness) with a scattering layer (4 um),0.1256,-,-,-,0,0
697.0,12.52,0.68,5.93,"0.6 M DMPImI, 0.1 M LiI, and 0.05 M I2 with 0.5 M TBP in acetonitrile",TiO2 film (12 um),0.18,-,-,-,0,0
628.0,10.32,0.6022,3.91,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), lithium iodide (LiI, 0.2 M), iodine (I2 , 0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile
(85:15)","TiO2 film (20-30 nm particles, 4 um scattering layer)",0.24,55 nmol/cm2,-,-,0,0
681.0,11.96,0.6015,4.9,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), lithium iodide (LiI, 0.2 M), iodine (I2 , 0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile
(85:15)","TiO2 film (20-30 nm particles, 4 um scattering layer)",0.24,38 nmol/cm2,-,-,0,0
758.0,9.01,0.71,4.87,iodide/triiodide,TiO2,0.16,428 nmol/cm2,-,-,0,0
726.0,11.73,0.67,5.7,iodide/triiodide,TiO2,0.16,228  nmol/cm2,-,-,0,0
740.0,9.69,0.59,4.21,iodide/triiodide,TiO2,0.16,206 nmol/cm2,-,-,0,0
600.0,7.23,0.64,2.77,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,44 nmol/cm2,-,-,0,0
640.0,11.47,0.63,4.64,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,93 nmol/cm2,-,-,0,0
730.0,15.14,0.65,7.13,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,601 nmol/cm2,-,-,0,0
700.0,12.43,0.65,5.73,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,369 nmol/cm2,-,-,0,0
610.0,10.37,0.65,4.09,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,683 nmol/cm2,-,-,0,0
610.0,8.94,0.68,3.66,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,1 mM CDCA,-,1,0
650.0,12.27,0.66,5.21,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,1 mM CDCA,-,1,0
760.0,16.67,0.66,8.42,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,1 mM CDCA,-,1,0
710.0,14.22,0.66,6.66,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,1 mM CDCA,-,1,0
620.0,10.75,0.67,4.51,"0.1m lithium iodide (LiI), 0.05m iodine (I2), 0.6m 1,2-dimethyl-3-propylimidazolium iodide (DMPII), and 0.1m guanidine thiocyanate (GuSCN) dissolved in ACN/3-methoxypropionitrile (MPN) mixture (1:1)","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,1 mM CDCA,-,1,0
630.0,6.09,0.68,2.62,"(dual-2,2,6,6-tetramethylpiperidine-N-oxyl) TEMPO/iodide redox mediator (JC-IL) made from 0.4 m JC-IL and 0.4 m NOBF4 in acetonitrile","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,-,-,0,0
670.0,7.75,0.71,3.69,"(dual-2,2,6,6-tetramethylpiperidine-N-oxyl) TEMPO/iodide redox mediator (JC-IL) made from 0.4 m JC-IL and 0.4 m NOBF4 in acetonitrile","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,-,-,0,0
770.0,9.56,0.67,4.96,"(dual-2,2,6,6-tetramethylpiperidine-N-oxyl) TEMPO/iodide redox mediator (JC-IL) made from 0.4 m JC-IL and 0.4 m NOBF4 in acetonitrile","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,-,-,0,0
730.0,7.88,0.68,3.93,"(dual-2,2,6,6-tetramethylpiperidine-N-oxyl) TEMPO/iodide redox mediator (JC-IL) made from 0.4 m JC-IL and 0.4 m NOBF4 in acetonitrile","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,-,-,0,0
630.0,6.81,0.67,2.86,"(dual-2,2,6,6-tetramethylpiperidine-N-oxyl) TEMPO /iodide redox mediator (JC-IL) made from 0.4 m JC-IL and 0.4 m NOBF4 in acetonitrile","TiO2 film (9 um thick, 3 um scattering layer)",0.16,-,-,-,0,0
530.0,6.72,0.64,2.23,iodide/triiodide,TiO2 film,,-,-,-,0,0
690.0,10.11,0.7223,5.09,"0.7 M 1-propryl-3-methyl-imidazolium iodide (PMII), 0.2 M LiI, 0.05 M I2 0.5 M TBP in acetonitrileevaleronitrile (v/v, 85/15)",TiO2 film (8 um),,127 nmol/cm2,10 mM CDCA,-,1,0
660.0,10.75,0.675,4.86,"0.7 M 1-propryl-3-methyl-imidazolium iodide (PMII), 0.2 M LiI, 0.05 M I2 0.5 M TBP in acetonitrileevaleronitrile (v/v, 85/15)",TiO2 film (8 um),,123 nmol/cm2,10 mM CDCA,-,1,0
390.0,14.4,0.54,3.0,"0.2 M tetrabutylammonium iodide (TBAI), 0.7 M LiI, 0.07 M I2 in dry acetonitrile",TiO2 film (12 um + 4 um scattering layer),0.159,-,saturated CDCA,-,1,0
631.0,9.03,0.6279,3.57,"3-propyl-1-methyl-imidazolium iodide (PMII, 0.7 M), lithium iodide (LiI, 0.2 M), iodine (I2 , 0.05 M), and t-butylpyridine (TBP, 0.5 M) in acetonitrile/valeronitrile
(85:15)","TiO2 film (20-30 nm particles, 4 um scattering layer)",0.24,94 nmol/cm2,-,-,0,0
606.4,9.09,0.66,3.66,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,-,-,0,0
604.4,9.26,0.64,3.6,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,-,-,0,0
646.1,7.47,0.69,3.31,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,-,-,0,0
630.2,7.53,0.68,3.24,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,-,-,0,0
519.1,5.46,0.58,1.63,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,-,-,0,0
598.4,11.3,0.64,4.31,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,10 mM CDCA,-,1,0
622.3,13.08,0.64,5.17,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,20 mM CDCA,-,1,0
618.3,13.04,0.64,5.16,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,30 mM CDCA,-,1,0
550.8,7.38,0.61,2.49,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,10 mM CDCA,-,1,0
542.9,6.54,0.61,2.17,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,20 mM CDCA,-,1,0
522.8,6.4,0.6,2.13,"0.1 M LiI, 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), 0.05 M I2 , and 0.5 M tert-butylpyridine (TBP) in 3 methoxypropionitrile (MPN)/MeCN (1:1)","TiO2 film (12 um thick, 5 um scattering layer)",0.16,-,30 mM CDCA,-,1,0
663.5,9.88,0.7322,4.8,"0.7 M 1-propryl-3-methyl-imidazolium iodide (PMII), 0.2 M LiI, 0.05 M I2 0.5 M TBP in acetonitrile-valeronitrile (v/v, 85/15)",TiO2 film (8 um),0.24,-,10 mM CDCA,-,1,0
653.0,11.72,0.6876,5.26,"0.7 M 1-propryl-3-methyl-imidazolium iodide (PMII), 0.2 M LiI, 0.05 M I2 0.5 M TBP in acetonitrile-valeronitrile (v/v, 85/15)",TiO2 film (8 um),0.24,205 nmol/cm2,10 mM CDCA,-,1,0
628.3,11.11,0.7038,4.91,"0.7 M 1-propryl-3-methyl-imidazolium iodide (PMII), 0.2 M LiI, 0.05 M I2 0.5 M TBP in acetonitrile-valeronitrile (v/v, 85/15)",TiO2 film (8 um),0.24,189 nmol/cm2,10 mM CDCA,-,1,0
639.9,11.35,0.6709,4.87,"0.7 M 1-propryl-3-methyl-imidazolium iodide (PMII), 0.2 M LiI, 0.05 M I2 0.5 M TBP in acetonitrile-valeronitrile (v/v, 85/15)",TiO2 film (8 um),0.24,134 nmol/cm2,10 mM CDCA,-,1,0
685.0,13.4,0.7,6.4,"0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.06 M LiI, 0.04 M I2 , and 0.4 M 4-tert-butylpyridine (TBP) in dry acetonitrile",TiO2 film (12 um + 4 um scattering layer),0.159,-,saturated CDCA,-,1,0
638.0,12.2,0.72,5.6,"0.6 M 1,2-dimethyl-3-propylimidazolium iodide (DMPII), 0.06 M LiI, 0.04 M I2 , and 0.4 M 4-tert-butylpyridine (TBP) in dry acetonitrile",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
652.0,8.65,0.63,3.55,"0.6 M DMPImI, 0.1 M LiI, and 0.05 M I2 with 0.5 M TBP in acetonitrile",TiO2 film (12 um),0.18,-,-,-,0,0
540.0,2.64,0.64,0.92,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2 and 0.5 M tert-butyl pyridine (TBP) in acetonitrile.",TiO2 film (14.5 um thick),0.25,-,-,-,0,0
571.0,6.86,0.692,2.71,"1,2-dimethyl-3-propylimidazolium iodide (0.6 M), LiI (0.1 M), tert-butylpyridine (0.5 M) and I2 (0.05 M) in acetonitrile",TiO2 film (12 uM thick + 3 uM scattering layer),0.16,-,-,-,0,0
730.0,10.93,0.68,5.43,0.6 M DMPImI + 0.1 M LiI + 0.05 M I2 + 0.5 M TBP in MPN,TiO2 16 uM thickness,0.2354,-,-,-,0,0
690.0,9.64,0.6,4.01,"0.6 M DMPII, 0.1 M LiI, 0.05 M I2 , 0.5 M TBP in AN/VN (85/15 by volume ratio)",TiO2 film (12 um),0.25,-,-,-,0,0
610.0,10.37,0.59,3.76,"0.6 M DMPII, 0.1 M LiI, 0.05 M I2 , 0.5 M TBP in AN/VN (85/15 by volume ratio)",TiO2 film (12 um),0.25,-,-,-,0,0
700.0,7.76,0.65,3.57,"0.6 M DMPII, 0.1 M LiI, 0.05 M I2 , 0.5 M TBP in AN/VN (85/15 by volume ratio)",TiO2 film (12 um),0.25,-,-,-,0,0
730.0,11.1,0.78,6.3,"0.6 M DMPII, 0.06 M LiI, 0.04 M I2 and 0.4 M TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
720.0,10.4,0.745,5.6,"0.6 M DMPII, 0.02 M I2 , 0.1 M LiClO4 and 0.4 M TBP in AN.",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
710.0,11.4,0.702,5.6,"0.6 M DMPIC, 0.02 M DMPIDC, 0.1 M LiClO4 , 0.4 M
TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
760.0,9.8,0.7,5.2,"0.3 M DMPIC, 0.03 M DMPIDC, 0.1 M LiClO4 , 0.4 M TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
720.0,9.0,0.703,4.6,"0.6 M DMPIC, 0.06 M DMPIDC, 0.1 M LiClO4 , 0.4 M TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
760.0,8.8,0.761,5.1,"0.6 M DMPIC, 0.1 M DMPIDC, 0.1 M LiClO4 , 0.4 M TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
700.0,8.7,0.704,4.3,"0.6 M DMPIC, 0.2 M DMPIDC, 0.1 M LiClO4 , 0.4 M TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
680.0,9.1,0.625,3.9,"0.3 M DMPIC, 0.2 M DMPIDC, 0.1 M LiClO4 , 0.4 M TBP in AN",TiO2 film (12 um + 4 um scattering layer),0.159,-,-,-,0,0
628.0,8.09,0.68,3.46,"0.6 M tetrabutylammonium iodide (TBAI), 0.1 M LiI, 0.05 M I2 , 0.6 M DMPII, and 0.5 M 4-tert-
butylpyridine (TBP) in dry acetonitrile (ACN)",TiO2 film (12 um + 4 um scattering layer),0.25,-,-,-,0,0
669.0,13.35,0.62,5.53,"0.6 M tetrabutylammonium iodide (TBAI), 0.1 M LiI, 0.05 M I2 , 0.6 M DMPII, and 0.5 M 4-tert-
butylpyridine (TBP) in dry acetonitrile (ACN)",TiO2 film (12 um + 4 um scattering layer),0.25,-,-,-,0,0
620.0,8.28,0.68,3.49,"0.6 M tetrabutylammonium iodide (TBAI), 0.1 M LiI, 0.05 M I2 , 0.6 M DMPII, and 0.5 M 4-tert-
butylpyridine (TBP) in dry acetonitrile (ACN)",TiO2 film (12 um + 4 um scattering layer),0.25,-,-,-,0,0
580.0,3.2,0.69,1.3,"0.6 M 1,2-dimethyl-3-n-propylimidazolium iodide (DMPImI), 0.1 M LiI, 0.05 M I2 and 0.5 M tert-butyl pyridine (TBP) in acetonitrile.",TiO2 film (14.5 um thick),0.25,-,-,-,0,0
658.0,7.59,0.63,3.31,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), and 0.5 M tert-butylpyridine (TBP) in an acetonitrile (ACN) and 3-methoxypropionitrile (MPN) solvent mixture (1:1 v/v)",TiO2 film (15 um transparent + 5 um scattering layer),0.16,124 nmol/cm2,-,-,0,0
664.0,7.07,0.66,3.1,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), and 0.5 M tert-butylpyridine (TBP) in an acetonitrile (ACN) and 3-methoxypropionitrile (MPN) solvent mixture (1:1 v/v)",TiO2 film (15 um transparent + 5 um scattering layer),0.16,125 nmol/cm2,-,-,0,0
660.0,9.06,0.63,3.58,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), and 0.5 M tert-butylpyridine (TBP) in an acetonitrile (ACN) and 3-methoxypropionitrile (MPN) solvent mixture (1:1 v/v)",TiO2 film (15 um transparent + 5 um scattering layer),0.16,129 nmol/cm2,-,-,0,0
648.0,10.03,0.66,4.38,"0.1 M lithium iodide (LiI), 0.05 M iodine (I2), 0.6 M 1-propyl-2,3-dimethylimidazolium iodide (DMPII), and 0.5 M tert-butylpyridine (TBP) in an acetonitrile (ACN) and 3-methoxypropionitrile (MPN) solvent mixture (1:1 v/v)",TiO2 film (15 um transparent + 5 um scattering layer),0.16,131 nmol/cm2,-,-,0,0
726.0,17.76,0.58,7.54,"0.3 M DMPII, 0.1 M LiI, 0.05 M I2 and 0.5 M 4-tert-butylpyridine in acetonitrile",TiO2 film (10 um transparent + 4 um scattering layer),0.196,136 nmol/cm2,-,-,0,0
548.0,2.37,0.695,0.9,"1,2-dimethyl-3-propylimidazolium iodide (0.6 M), LiI (0.1 M), tert-butylpyridine (0.5 M) and I2 (0.05 M) in acetonitrile",TiO2 film (12 uM thick + 3 uM scattering layer),0.16,-,20mM CDCA,-,1,0
497.0,2.04,0.68,0.69,"1,2-dimethyl-3-propylimidazolium iodide (0.6 M), LiI (0.1 M), tert-butylpyridine (0.5 M) and I2 (0.05 M) in acetonitrile",TiO2 film (12 uM thick + 3 uM scattering layer),0.16,-,-,-,0,0
497.0,2.04,0.68,0.69,"1,2-dimethyl-3-propylimidazolium iodide (0.6 M), LiI (0.1 M), tert-butylpyridine (0.5 M) and I2 (0.05 M) in acetonitrile",TiO2 film (12 um thick + 3 um scattering layer),0.16,-,-,-,0,0
704.0,9.62,0.671,4.55,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 30 mM I2, 50 mM LiI, 0.5 M tert-butylpyridine and 0.1 M guanidinium thiocyanate (GuNCS) in a solvent mixture of acetonitrile and valeronitrile (85:15, V/V)",TiO2 film (8 um + 4 um scattering layer),0.16,324 nmol/cm2,5 mM CDCA,-,1,0
656.0,6.45,0.643,2.72,"0.6 M 1-butyl-3-methylimidazolium iodide (BMII), 30 mM I2, 50 mM LiI, 0.5 M tert-butylpyridine and 0.1 M guanidinium thiocyanate (GuNCS) in a solvent mixture of acetonitrile and valeronitrile (85:15, V/V)",TiO2 film (8 um + 4 um scattering layer),0.16,213 nmol/cm2,5 mM CDCA,-,1,0
740.0,13.29,0.68,6.68,"0.03 M I2 , 0.05 M LiI, 0.6 M tetrapropylammonium iodide (TPAI), and 0.5 M 4-tert-butypyridine (TBP) in a mixed solvent of acetonitrile and valeronitrile (85:15 v/v)",TiO2 film (9 um + 5 um scattering layer),0.25,-,20 mM CDCA,-,1,0
740.0,15.22,0.69,7.78,"0.03 M I2 , 0.05 M LiI, 0.6 M tetrapropylammonium iodide (TPAI), and 0.5 M 4-tert-butypyridine (TBP) in a mixed solvent of acetonitrile and valeronitrile (85:15 v/v)",TiO2 film (9 um + 5 um scattering layer),0.25,-,10 mM CDCA,-,1,0
700.0,13.1,0.68,6.21,"0.03 M I2 , 0.05 M LiI, 0.6 M tetrapropylammonium iodide (TPAI), and 0.5 M 4-tert-butypyridine (TBP) in a mixed solvent of acetonitrile and valeronitrile (85:15 v/v)",TiO2 film (9 um + 5 um scattering layer),0.25,-,5 mM CDCA,-,1,0
730.0,12.69,0.68,6.33,"0.03 M I2 , 0.05 M LiI, 0.6 M tetrapropylammonium iodide (TPAI), and 0.5 M 4-tert-butypyridine (TBP) in a mixed solvent of acetonitrile and valeronitrile (85:15 v/v)",TiO2 film (9 um + 5 um scattering layer),0.25,-,10 mM CDCA,-,1,0
